,aq,cr,cv,dt,hv,lv,ncv,ov,rf
1134,80421,1.3490725,800,20140812,60100.0,59100.0,60100,59400.0,2
1135,112423,0.1689189,100,20140811,59800.0,57700.0,59300,59400.0,2
1136,73723,-1.0033444,-600,20140808,60200.0,58700.0,59200,60200.0,5
1137,110769,1.0135135,600,20140807,60200.0,58400.0,59800,59200.0,2
1138,113457,0.338983,200,20140806,59300.0,58000.0,59200,58200.0,2
1139,176791,-0.3378378,-200,20140805,59400.0,57100.0,59000,59400.0,5
1140,151880,0.1692047,100,20140804,59400.0,57300.0,59200,59400.0,2
1141,185205,0.8532423,500,20140801,59300.0,56800.0,59100,57900.0,2
1142,201505,1.9130434,1100,20140731,59600.0,57600.0,58600,57700.0,2
1143,263598,3.2315978,1800,20140730,58300.0,55000.0,57500,56200.0,2
1144,307927,2.2018348,1200,20140729,56700.0,54800.0,55700,55000.0,2
1145,138784,0.9259259,500,20140728,54600.0,53900.0,54500,54000.0,2
1146,59701,0.3717472,200,20140725,54200.0,53500.0,54000,54200.0,2
1147,93718,0.5607476,300,20140724,54200.0,53700.0,53800,54100.0,2
1148,81077,0.5639097,300,20140723,54000.0,53300.0,53500,53500.0,2
1149,63383,-0.3745318,-200,20140722,53700.0,52900.0,53200,53100.0,5
1150,131548,0.7547169,400,20140721,54000.0,53000.0,53400,53300.0,2
1151,81119,-0.1883239,-100,20140718,53300.0,52400.0,53000,53100.0,5
1152,116725,2.1153846,1100,20140717,53200.0,51600.0,53100,51600.0,2
1153,115998,0.5802707,300,20140716,52400.0,51300.0,52000,51300.0,2
1154,78064,-0.576923,-300,20140715,52300.0,51400.0,51700,52300.0,5
1155,76583,0.0,0,20140714,52900.0,51700.0,52000,52400.0,3
1156,105573,0.1926782,100,20140711,52300.0,51600.0,52000,52000.0,2
1157,53136,-0.1923076,-100,20140710,52500.0,51300.0,51900,52500.0,5
1158,74694,0.9708737,500,20140709,52200.0,51000.0,52000,51000.0,2
1159,86709,0.3898635,200,20140708,51600.0,50600.0,51500,51300.0,2
1160,93231,-1.7241379,-900,20140707,52400.0,50800.0,51300,52300.0,5
1161,79572,-0.9487666,-500,20140704,52900.0,51600.0,52200,52700.0,5
1162,172140,0.190114,100,20140703,52800.0,51200.0,52700,52100.0,2
1163,191517,0.0,0,20140702,52700.0,50900.0,52600,51800.0,3
1164,134353,1.1538461,600,20140701,52900.0,51200.0,52600,51900.0,2
1165,147412,1.7612524,900,20140630,52100.0,51200.0,52000,51200.0,2
1166,205134,0.1960784,100,20140627,51300.0,49350.0,51100,51100.0,2
1167,445296,4.7227926,2300,20140626,51500.0,49600.0,51000,49700.0,2
1168,481092,-1.6161616,-800,20140625,50700.0,48150.0,48700,50100.0,5
1169,516065,-4.990403,-2600,20140624,52000.0,48450.0,49500,51400.0,5
1170,154341,-0.3824091,-200,20140623,53100.0,51900.0,52100,52900.0,5
1171,145301,0.0,0,20140620,53000.0,52000.0,52300,52300.0,3
1172,120583,-1.3207547,-700,20140619,54000.0,51700.0,52300,53900.0,5
1173,229974,-1.8518518,-1000,20140618,56800.0,45950.0,53000,54200.0,5
1174,86889,-0.5524861,-300,20140617,54600.0,53700.0,54000,54400.0,5
1175,82696,-1.0928961,-600,20140616,54800.0,53900.0,54300,54500.0,5
1176,143295,-2.1390374,-1200,20140613,56200.0,54800.0,54900,55600.0,5
1177,150039,-0.3552397,-200,20140612,56700.0,55100.0,56100,56400.0,5
1178,117034,2.3636363,1300,20140611,56400.0,55300.0,56300,55600.0,2
1179,84071,0.548446,300,20140610,55400.0,54700.0,55000,55100.0,2
1180,131012,0.0,0,20140609,55500.0,54200.0,54700,54700.0,3
1181,176078,-1.9713261,-1100,20140605,55600.0,53700.0,54700,55100.0,5
1182,194615,-2.9565217,-1700,20140603,56800.0,54600.0,55800,56200.0,5
1183,78596,-0.3466204,-200,20140602,57700.0,56600.0,57500,57100.0,5
1184,289534,0.8741258,500,20140530,58200.0,55400.0,57700,56500.0,2
1185,90145,0.1751313,100,20140529,58000.0,57100.0,57200,57400.0,2
1186,100074,0.1754385,100,20140528,57500.0,56600.0,57100,56600.0,2
1187,84605,0.0,0,20140527,57500.0,56500.0,57000,57500.0,3
1188,96115,0.0,0,20140526,57600.0,56300.0,57000,56500.0,3
1189,146885,1.9677996,1100,20140523,57200.0,56300.0,57000,56700.0,2
1190,96428,1.4519056,800,20140522,56300.0,55300.0,55900,55500.0,2
1191,70199,-0.3616636,-200,20140521,55400.0,54600.0,55100,55200.0,5
1192,105029,0.1811594,100,20140520,55600.0,54800.0,55300,55300.0,2
1193,124916,0.1814882,100,20140519,55800.0,54700.0,55200,55400.0,2
1194,70337,0.1818181,100,20140516,55300.0,54800.0,55100,55100.0,2
1195,95715,0.1821493,100,20140515,55600.0,54700.0,55000,54700.0,2
1196,119054,1.6666666,900,20140514,55500.0,54100.0,54900,54100.0,2
1197,148536,-1.459854,-800,20140513,55000.0,54000.0,54000,54900.0,5
1198,110829,-1.0830324,-600,20140512,55400.0,54400.0,54800,55100.0,5
1199,135392,-0.8944543,-500,20140509,55700.0,54000.0,55400,55700.0,5
1200,113024,0.0,0,20140508,56300.0,54600.0,55900,55200.0,3
1201,114627,-0.5338078,-300,20140507,57300.0,55500.0,55900,56900.0,5
1202,116306,-1.4035087,-800,20140502,57600.0,55800.0,56200,57500.0,5
1203,124134,-0.5235602,-300,20140430,57400.0,56000.0,57000,57300.0,5
1204,91317,1.9572953,1100,20140429,57500.0,56000.0,57300,56000.0,2
1205,66735,0.3571428,200,20140428,56700.0,55700.0,56200,55700.0,2
1206,90303,-0.5328596,-300,20140425,56800.0,55700.0,56000,56300.0,5
1207,128396,0.5357142,300,20140424,56500.0,55600.0,56300,55600.0,2
1208,103692,0.9009009,500,20140423,56400.0,55500.0,56000,56000.0,2
1209,45951,0.9090909,500,20140422,55900.0,54500.0,55500,55000.0,2
1210,18419,-1.2567324,-700,20140421,55700.0,54900.0,55000,55100.0,5
1211,62206,1.6423357,900,20140418,55800.0,54800.0,55700,55200.0,2
1212,83212,-0.3636363,-200,20140417,55200.0,54200.0,54800,54200.0,5
1213,57982,-0.3623188,-200,20140416,55700.0,54500.0,55000,55200.0,5
1214,67971,-1.0752688,-600,20140415,56100.0,55200.0,55200,55200.0,5
1215,67260,0.0,0,20140414,56100.0,55000.0,55800,55700.0,3
1216,64038,0.5405405,300,20140411,55800.0,54600.0,55800,55100.0,2
1217,125500,0.5434782,300,20140410,56100.0,54800.0,55500,55300.0,2
1218,95191,1.098901,600,20140409,55800.0,54500.0,55200,54900.0,2
1219,63855,-1.0869565,-600,20140408,55300.0,54300.0,54600,54700.0,5
1220,63490,2.4118738,1300,20140407,55200.0,53900.0,55200,54100.0,2
1221,110044,-1.6423357,-900,20140404,55600.0,53900.0,53900,55400.0,5
1222,64473,0.1828153,100,20140403,55600.0,54600.0,54800,55200.0,2
1223,199348,-1.4414414,-800,20140402,55400.0,54000.0,54700,55300.0,5
1224,186860,0.5434782,300,20140401,55800.0,54400.0,55500,54800.0,2
1225,163363,-0.1808318,-100,20140331,55800.0,54600.0,55200,55200.0,5
1226,90099,0.0,0,20140328,55600.0,54400.0,55300,54400.0,3
1227,69638,0.3629764,200,20140327,55500.0,54400.0,55300,55100.0,2
1228,139104,1.6605166,900,20140326,55500.0,54300.0,55100,54300.0,2
1229,123944,-0.5504587,-300,20140325,54800.0,54100.0,54200,54800.0,5
1230,122743,0.3683241,200,20140324,54600.0,53800.0,54500,53800.0,2
1231,192825,1.8761726,1000,20140321,54300.0,53300.0,54300,53400.0,2
1232,110662,-1.1131725,-600,20140320,54100.0,53000.0,53300,53900.0,5
1233,138159,2.4714828,1300,20140319,54200.0,52800.0,53900,53200.0,2
1234,136412,0.0,0,20140318,53600.0,52000.0,52600,53000.0,3
1235,108822,2.1359223,1100,20140317,52800.0,51600.0,52600,52100.0,2
1236,104925,-0.7707129,-400,20140314,52300.0,51300.0,51500,51700.0,5
1237,164827,-0.3838771,-200,20140313,52700.0,51000.0,51900,51500.0,5
1238,136467,-0.7619047,-400,20140312,52700.0,51600.0,52100,51600.0,5
1239,211954,0.5747126,300,20140311,53300.0,52100.0,52500,52500.0,2
1240,156559,0.3846153,200,20140310,52500.0,51400.0,52200,52100.0,2
1241,190684,-0.1919385,-100,20140307,52500.0,51200.0,52000,52100.0,5
1242,93095,2.7613412,1400,20140306,52200.0,50700.0,52100,51000.0,2
1243,61205,0.595238,300,20140305,51500.0,50600.0,50700,50800.0,2
1244,110707,-0.5917159,-300,20140304,51600.0,50400.0,50400,50500.0,5
1245,150680,-1.1695906,-600,20140303,51900.0,50400.0,50700,51300.0,5
1246,146668,0.1953125,100,20140228,51700.0,50900.0,51300,51000.0,2
1247,153467,2.6052104,1300,20140227,51500.0,49900.0,51200,49900.0,2
1248,208846,-2.3483365,-1200,20140226,51000.0,49750.0,49900,50500.0,5
1249,184031,-0.1953125,-100,20140225,51800.0,50300.0,51100,51500.0,5
1250,114585,-1.1583011,-600,20140224,52400.0,51100.0,51200,52000.0,5
1251,102122,-1.3333333,-700,20140221,52400.0,51500.0,51800,51600.0,5
1252,187524,0.1908396,100,20140220,53200.0,51700.0,52500,52500.0,2
1253,104568,1.1583011,600,20140219,53000.0,52000.0,52400,52100.0,2
1254,126667,-1.3333333,-700,20140218,52300.0,51100.0,51800,52300.0,5
1255,130752,-1.3157894,-700,20140217,53800.0,51700.0,52500,53800.0,5
1256,42035,0.3773584,200,20140214,53600.0,52600.0,53200,52900.0,2
1257,88079,-1.3035381,-700,20140213,54300.0,52800.0,53000,53700.0,5
1258,82856,-0.3710575,-200,20140212,54300.0,53200.0,53700,53800.0,5
1259,111694,-0.1851851,-100,20140211,55200.0,53700.0,53900,54100.0,5
1260,105286,-2.8776978,-1600,20140210,56400.0,53300.0,54000,56200.0,5
1261,79846,1.2750455,700,20140207,55800.0,54700.0,55600,55500.0,2
1262,168696,0.7339449,400,20140206,55400.0,54100.0,54900,54700.0,2
1263,196730,3.8095238,2000,20140205,54600.0,52200.0,54500,53000.0,2
1264,132709,-2.5974025,-1400,20140204,53200.0,52000.0,52500,53100.0,5
1265,174674,0.1858736,100,20140203,54800.0,52100.0,53900,54700.0,2
1266,184418,4.8732943,2500,20140129,54100.0,51400.0,53800,51500.0,2
1267,156556,-1.1560693,-600,20140128,52000.0,50400.0,51300,51000.0,5
1268,140262,-2.0754716,-1100,20140127,52500.0,50800.0,51900,51200.0,5
1269,147349,0.3787878,200,20140124,53500.0,51100.0,53000,52900.0,2
1270,198174,-2.9411764,-1600,20140123,54600.0,52400.0,52800,54500.0,5
1271,88018,-1.2704174,-700,20140122,55400.0,54300.0,54400,55000.0,5
1272,68648,1.2867647,700,20140121,55200.0,54000.0,55100,54300.0,2
1273,44588,-0.729927,-400,20140120,55200.0,54400.0,54400,54500.0,5
1274,114880,-1.6157989,-900,20140117,56400.0,54500.0,54800,55700.0,5
1275,115628,2.2018348,1200,20140116,55800.0,54400.0,55700,54600.0,2
1276,177632,-2.3297491,-1300,20140115,55800.0,53800.0,54500,55500.0,5
1277,67845,-1.4134275,-800,20140114,57000.0,55700.0,55800,56500.0,5
1278,77536,1.0714285,600,20140113,57300.0,55500.0,56600,55700.0,2
1279,127975,-1.9264448,-1100,20140110,57300.0,54600.0,56000,57100.0,5
1280,255621,0.8833922,500,20140109,57800.0,55700.0,57100,56400.0,2
1281,81564,0.5328596,300,20140108,57000.0,56200.0,56600,56300.0,2
1282,68340,0.5357142,300,20140107,57100.0,56100.0,56300,56100.0,2
1283,82365,-0.8849557,-500,20140106,57400.0,55800.0,56000,56600.0,5
1284,232261,-2.0797227,-1200,20140103,59500.0,55600.0,56500,58100.0,5
1285,156588,2.6690391,1500,20140102,57700.0,56600.0,57700,56900.0,2
1286,71168,-0.3546099,-200,20131230,56900.0,56000.0,56200,56500.0,5
1287,46186,-1.0526315,-600,20131227,57100.0,55600.0,56400,57000.0,5
1288,140157,2.5179856,1400,20131226,57800.0,55900.0,57000,56100.0,2
1289,70768,0.1801801,100,20131224,55900.0,54600.0,55600,55800.0,2
1290,175018,1.0928961,600,20131223,56300.0,55200.0,55500,55800.0,2
1291,125424,-1.2589928,-700,20131220,56000.0,54100.0,54900,56000.0,5
1292,141510,1.2750455,700,20131219,55900.0,55000.0,55600,55500.0,2
1293,179522,2.0446096,1100,20131218,55000.0,53700.0,54900,54300.0,2
1294,101921,-1.4652014,-800,20131217,55400.0,53200.0,53800,54700.0,5
1295,195932,0.5524861,300,20131216,55300.0,53000.0,54600,53600.0,2
1296,106086,1.4953271,800,20131213,55000.0,52900.0,54300,53500.0,2
1297,66583,-0.3724394,-200,20131212,54100.0,53000.0,53500,54000.0,5
1298,146149,-2.1857923,-1200,20131211,54900.0,53200.0,53700,53500.0,5
1299,56998,-1.081081,-600,20131210,56300.0,54400.0,54900,56300.0,5
1300,128949,1.2773722,700,20131209,55900.0,54500.0,55500,55800.0,2
1301,155431,0.1828153,100,20131206,55200.0,53600.0,54800,54900.0,2
1302,92309,0.3669724,200,20131205,55200.0,54100.0,54700,55100.0,2
1303,109266,-1.2681159,-700,20131204,55700.0,54100.0,54500,55000.0,5
1304,178689,0.9140767,500,20131203,55600.0,54200.0,55200,55200.0,2
1305,143228,2.0522388,1100,20131202,55400.0,53600.0,54700,53900.0,2
1306,65698,-1.107011,-600,20131129,54400.0,53200.0,53600,54300.0,5
1307,70938,0.0,0,20131128,54800.0,53700.0,54200,54700.0,3
1308,123168,-0.9140767,-500,20131127,55300.0,53300.0,54200,55100.0,5
1309,259299,2.6266416,1400,20131126,54700.0,52600.0,54700,53000.0,2
1310,68612,0.5660377,300,20131125,53700.0,52300.0,53300,52300.0,2
1311,214019,1.3384321,700,20131122,53200.0,51400.0,53000,52600.0,2
1312,225701,-1.6917293,-900,20131121,53800.0,51800.0,52300,53800.0,5
1313,334369,-0.3745318,-200,20131120,54500.0,52000.0,53200,52500.0,5
1314,354468,6.1630218,3100,20131119,56400.0,50600.0,53400,51000.0,2
1315,225311,1.4112903,700,20131118,51100.0,50100.0,50300,50100.0,2
1316,144467,1.8480492,900,20131115,49900.0,48700.0,49600,48700.0,2
1317,146594,-0.5107252,-250,20131114,49400.0,48300.0,48700,48700.0,5
1318,82768,-0.2038735,-100,20131113,49450.0,48700.0,48950,49100.0,5
1319,89035,0.20429,100,20131112,49600.0,48900.0,49050,49000.0,2
1320,53824,0.307377,150,20131111,49350.0,48700.0,48950,49000.0,2
1321,135221,-1.2145748,-600,20131108,49450.0,48700.0,48800,49450.0,5
1322,134303,0.6109979,300,20131107,49800.0,49000.0,49400,49100.0,2
1323,130063,0.7179487,350,20131106,49300.0,48700.0,49100,48700.0,2
1324,93022,0.4119464,200,20131105,49100.0,48600.0,48750,49000.0,2
1325,101377,0.0,0,20131104,49050.0,48350.0,48550,48550.0,3
1326,383117,2.3182297,1100,20131101,49100.0,47650.0,48550,47900.0,2
1327,143766,-1.4537902,-700,20131031,48150.0,47000.0,47450,47800.0,5
1328,54955,0.3125,150,20131030,48150.0,47500.0,48150,48050.0,2
1329,137009,1.1591148,550,20131029,48150.0,46850.0,48000,47100.0,2
1330,36423,-0.1052631,-50,20131028,47500.0,46800.0,47450,47500.0,5
1331,57551,0.0,0,20131025,47800.0,46300.0,47500,47450.0,3
1332,164967,0.6355932,300,20131024,48050.0,46650.0,47500,47200.0,2
1333,122171,0.5324813,250,20131023,47600.0,47050.0,47200,47050.0,2
1334,186982,3.4140969,1550,20131022,47150.0,45500.0,46950,45700.0,2
1335,73727,1.0011123,450,20131021,45550.0,45000.0,45400,45300.0,2
1336,78226,0.6718924,300,20131018,45350.0,44650.0,44950,44750.0,2
1337,188980,-2.2975929,-1050,20131017,45900.0,44300.0,44650,45750.0,5
1338,124244,-0.2183406,-100,20131016,46200.0,45400.0,45700,45800.0,5
1339,94957,0.9922822,450,20131015,46100.0,45200.0,45800,45600.0,2
1340,101832,-0.3296703,-150,20131014,45850.0,45300.0,45350,45550.0,5
1341,150110,0.4415011,200,20131011,45700.0,45000.0,45500,45350.0,2
1342,141834,0.2212389,100,20131010,45700.0,44950.0,45300,45200.0,2
1343,193652,-1.7391304,-800,20131008,46350.0,44900.0,45200,46350.0,5
1344,114518,0.0,0,20131007,46550.0,45700.0,46000,45750.0,3
1345,161487,-0.5405405,-250,20131004,46550.0,45850.0,46000,46300.0,5
1346,166266,0.1082251,50,20131002,46750.0,45950.0,46250,46150.0,2
1347,152602,0.0,0,20131001,47050.0,45850.0,46200,46200.0,3
1348,179282,-0.7518796,-350,20130930,46550.0,46050.0,46200,46050.0,5
1349,116122,-1.0626992,-500,20130927,47450.0,46350.0,46550,47450.0,5
1350,71463,0.2129925,100,20130926,47500.0,46950.0,47050,47150.0,2
1351,184482,-0.7399577,-350,20130925,47800.0,46800.0,46950,47550.0,5
1352,142379,-2.373581,-1150,20130924,48400.0,47100.0,47300,48000.0,5
1353,147935,1.2539184,600,20130923,48850.0,47800.0,48450,48750.0,2
1354,126753,-0.931677,-450,20130917,48550.0,47850.0,47850,48300.0,5
1355,104108,-2.4242424,-1200,20130916,49900.0,48000.0,48300,49900.0,5
1356,175456,1.4344262,700,20130913,49900.0,44000.0,49500,48750.0,2
1357,170672,-0.4081632,-200,20130912,49200.0,48300.0,48800,49000.0,5
1358,120729,2.0833333,1000,20130911,49000.0,48000.0,49000,48500.0,2
1359,132371,0.8403361,400,20130910,48000.0,47250.0,48000,47800.0,2
1360,169123,3.030303,1400,20130909,47600.0,46000.0,47600,46200.0,2
1361,105897,0.0,0,20130906,46450.0,45900.0,46200,46200.0,3
1362,167978,1.3157894,600,20130905,46400.0,45200.0,46200,45800.0,2
1363,187564,-2.1459227,-1000,20130904,46550.0,45350.0,45600,46550.0,5
1364,158471,0.8658008,400,20130903,46700.0,45550.0,46600,46300.0,2
1365,68298,-1.910828,-900,20130902,47250.0,46200.0,46200,47000.0,5
1366,184806,3.0634573,1400,20130830,47100.0,45750.0,47100,46100.0,2
1367,118221,2.3516237,1050,20130829,46200.0,44650.0,45700,44950.0,2
1368,112942,-1.6519823,-750,20130828,45200.0,44450.0,44650,44600.0,5
1369,111407,-2.0496224,-950,20130827,46450.0,45400.0,45400,46400.0,5
1370,68550,0.3246753,150,20130826,47000.0,45600.0,46350,46300.0,2
1371,147552,-0.6451612,-300,20130823,46700.0,45500.0,46200,45700.0,5
1372,102862,-0.6410256,-300,20130822,47100.0,45600.0,46500,46800.0,5
1373,76866,-1.577287,-750,20130821,48050.0,46700.0,46800,48000.0,5
1374,79594,-1.8575851,-900,20130820,48600.0,47500.0,47550,47700.0,5
1375,101024,2.648305,1250,20130819,48900.0,47450.0,48450,47550.0,2
1376,138755,-1.2552301,-600,20130816,48050.0,47200.0,47200,47750.0,5
1377,98222,-1.9487179,-950,20130814,48750.0,47750.0,47800,48750.0,5
1378,97899,-0.9146341,-450,20130813,49500.0,48350.0,48750,48900.0,5
1379,87847,0.5107252,250,20130812,49200.0,47700.0,49200,48750.0,2
1380,147429,-2.1,-1050,20130809,49650.0,48900.0,48950,49350.0,5
1381,76887,2.2494887,1100,20130808,50300.0,48550.0,50000,49150.0,2
1382,169347,-3.1683168,-1600,20130807,50500.0,48900.0,48900,50500.0,5
1383,201592,0.1984126,100,20130806,51100.0,48350.0,50500,50600.0,2
1384,110095,0.3984063,200,20130805,50700.0,49700.0,50400,50200.0,2
1385,217940,1.8255578,900,20130802,50500.0,49300.0,50200,49900.0,2
1386,153603,3.6803364,1750,20130801,49700.0,47350.0,49300,47350.0,2
1387,138789,-0.5230125,-250,20130731,47900.0,47350.0,47550,47800.0,5
1388,73752,1.2711864,600,20130730,47950.0,47200.0,47800,47400.0,2
1389,140104,-2.1761658,-1050,20130729,48250.0,47050.0,47200,48250.0,5
1390,99803,-0.8221993,-400,20130726,48650.0,48050.0,48250,48550.0,5
1391,76132,0.6204756,300,20130725,49000.0,48050.0,48650,48050.0,2
1392,69186,-1.1247443,-550,20130724,49150.0,48350.0,48350,49150.0,5
1393,78396,2.0876826,1000,20130723,48900.0,47900.0,48900,47900.0,2
1394,51884,-0.8281573,-400,20130722,48950.0,47900.0,47900,48350.0,5
1395,99769,-1.3278855,-650,20130719,48950.0,47750.0,48300,48050.0,5
1396,174819,-0.609137,-300,20130718,49650.0,47500.0,48950,49100.0,5
1397,87118,0.510204,250,20130717,49800.0,49000.0,49250,49300.0,2
1398,60440,-0.2036659,-100,20130716,49400.0,48750.0,49000,49100.0,5
1399,60253,-0.8080808,-400,20130715,49800.0,48750.0,49100,49500.0,5
1400,81163,0.3039513,150,20130712,49500.0,48500.0,49500,49000.0,2
1401,111503,-0.5040322,-250,20130711,49900.0,48750.0,49350,49800.0,5
1402,51508,0.6085192,300,20130710,49700.0,48550.0,49600,49350.0,2
1403,58748,0.8179959,400,20130709,49700.0,48950.0,49300,49700.0,2
1404,119876,0.0,0,20130708,49950.0,48500.0,48900,49150.0,3
1405,93843,2.8391167,1350,20130705,48900.0,47000.0,48900,47950.0,2
1406,89993,-1.4507772,-700,20130704,48650.0,47450.0,47550,48250.0,5
1407,85242,0.7306889,350,20130703,48850.0,47950.0,48250,47950.0,2
1408,68329,1.0548523,500,20130702,48600.0,47400.0,47900,47450.0,2
1409,114449,-1.863354,-900,20130701,48250.0,47400.0,47400,47600.0,5
1410,379112,2.4390243,1150,20130628,48300.0,46250.0,48300,46800.0,2
1411,192256,1.3978494,650,20130627,47800.0,46250.0,47150,46500.0,2
1412,159322,1.1969532,550,20130626,47200.0,45350.0,46500,45950.0,2
1413,106991,-2.0255863,-950,20130625,47800.0,45950.0,45950,47500.0,5
1414,129516,-2.6970954,-1300,20130624,48300.0,46800.0,46900,47750.0,5
1415,140044,-2.1319796,-1050,20130621,48900.0,47650.0,48200,48700.0,5
1416,176407,2.7111574,1300,20130620,49800.0,47950.0,49250,48250.0,2
1417,114006,0.1043841,50,20130619,48450.0,47500.0,47950,48050.0,2
1418,160477,-1.6427104,-800,20130618,48750.0,47450.0,47900,48700.0,5
1419,124135,0.9326424,450,20130617,49900.0,48350.0,48700,48350.0,2
1420,159054,-1.9308943,-950,20130614,49900.0,47850.0,48250,48700.0,5
1421,211828,1.6528925,800,20130613,50000.0,47600.0,49200,48500.0,2
1422,127295,0.1034126,50,20130612,48750.0,47250.0,48400,48750.0,2
1423,150663,-3.009027,-1500,20130611,50200.0,48350.0,48350,49800.0,5
1424,127091,3.6382536,1750,20130610,49950.0,47250.0,49850,48200.0,2
1425,177252,-1.1305241,-550,20130607,49500.0,46650.0,48100,46850.0,5
1426,95936,0.7246376,350,20130605,49150.0,48050.0,48650,48500.0,2
1427,154565,-3.9761431,-2000,20130604,50500.0,48000.0,48300,50500.0,5
1428,196840,0.6,300,20130603,50300.0,49000.0,50300,49800.0,2
1429,396499,1.010101,500,20130531,50000.0,48500.0,50000,49900.0,2
1430,219942,1.4344262,700,20130530,50000.0,48400.0,49500,48400.0,2
1431,293629,4.2735042,2000,20130529,49850.0,46600.0,48800,46900.0,2
1432,205178,0.7534983,350,20130528,46950.0,46150.0,46800,46750.0,2
1433,212246,1.9758507,900,20130527,46550.0,45500.0,46450,45500.0,2
1434,218635,-0.3282275,-150,20130524,46150.0,45250.0,45550,46000.0,5
1435,139212,0.3293084,150,20130523,46100.0,45350.0,45700,45400.0,2
1436,154156,-0.1096491,-50,20130522,46300.0,45550.0,45550,45600.0,5
1437,131586,0.0,0,20130521,46350.0,45600.0,45600,45900.0,3
1438,126248,-0.3278688,-150,20130520,45850.0,44700.0,45600,45100.0,5
1439,206532,1.553829,700,20130516,45850.0,45100.0,45750,45150.0,2
1440,280093,0.7829977,350,20130515,45250.0,44550.0,45050,44950.0,2
1441,188014,2.2883295,1000,20130514,44850.0,43650.0,44700,44000.0,2
1442,66266,0.4597701,200,20130513,43850.0,43050.0,43700,43050.0,2
1443,172506,-2.6845637,-1200,20130510,44650.0,43150.0,43500,44650.0,5
